dataset,min_silence_len,silence_thresh,N_words,precision,recall,f1,MAE,RMSE,R2
asr_calls_2_val,100,-19,2,1,0.7136679536679537,0.8329127613554435,2.107181467181467,3.153082698238424,0
asr_calls_2_val,50,-15,2,1,0.7104247104247104,0.8306997742663658,2.125328185328185,3.152115181244194,0
asr_calls_2_val,100,-20,2,1,0.7088030888030888,0.829590130597858,2.118996138996139,3.16382789509906,0
asr_calls_2_val,50,-29,2,1,0.7062548262548263,0.8278421433743665,2.139305019305019,3.172371072863045,0
asr_calls_2_val,100,-18,2,1,0.7042471042471042,0.8264612596284548,2.157683397683398,3.249045003734703,0
asr_calls_2_val,50,-36,3,1,0.7035521235521236,0.8259825030596981,2.972586872586873,4.393000751019239,0
asr_calls_2_val,100,-21,2,1,0.7023166023166023,0.8251304150601043,2.162393822393823,3.225322108364171,0
asr_calls_2_val,100,-28,3,1,0.7019305019305019,0.8248638838475498,2.961312741312741,4.315680308490948,0
asr_calls_2_val,100,-17,2,1,0.6941312741312742,0.8194539404713068,2.232818532818533,3.389980694925727,0
asr_calls_2_val,50,-30,2,1,0.6918146718146718,0.8178374184125246,2.228803088803089,3.345359258947919,0
asr_calls_2_val,100,-22,2,1,0.6895752895752896,0.8162705667276051,2.223166023166023,3.307158492920667,0
asr_calls_2_val,50,-37,3,1,0.6861003861003862,0.8138310052667737,3.115598455598456,4.572749567824441,0
asr_calls_2_val,100,-29,3,1,0.6799227799227799,0.8094690875660767,3.112972972972973,4.518644345171095,0
asr_calls_2_val,50,-31,2,1,0.6778378378378378,0.8079896907216495,2.338532818532819,3.525023617763646,0
asr_calls_2_val,100,-16,2,1,0.6766023166023166,0.8071112748710391,2.384401544401544,3.646651820241343,0
asr_calls_2_val,150,-18,3,1,0.6756756756756757,0.8064516129032258,3.157528957528958,4.505012223638814,0
asr_calls_2_val,150,-17,3,1,0.6727413127413128,0.8043578616932878,3.195907335907336,4.574741801267319,0
asr_calls_2_val,100,-23,2,1,0.6715057915057915,0.8034740829714497,2.322316602316602,3.442343639111257,0
asr_calls_2_val,150,-19,3,1,0.670965250965251,0.8030870188086325,3.177837837837838,4.511289998629821,0
asr_calls_2_val,50,-38,3,1,0.6677220077220077,0.8007593647265824,3.261081081081081,4.749793736631154,0
asr_calls_2_val,150,-16,3,1,0.6617760617760617,0.7964684014869888,3.287644787644788,4.719866826208432,0
asr_calls_2_val,100,-30,3,1,0.6612355212355212,0.7960767907776692,3.264864864864865,4.711851483392107,0
asr_calls_2_val,150,-20,3,1,0.6611583011583012,0.7960208255857196,3.24007722007722,4.579145272708809,0
asr_calls_2_val,50,-32,2,1,0.6582239382239382,0.7938902859271678,2.452895752895753,3.689084389024413,0
asr_calls_2_val,100,-24,2,1,0.655984555984556,0.7922592678946142,2.427027027027027,3.600664889265265,0
asr_calls_2_val,50,-39,3,1,0.6504247104247104,0.7881907079024938,3.399382239382239,4.918454727980823,0
asr_calls_2_val,150,-21,3,1,0.6501158301158301,0.7879638728999953,3.316988416988417,4.681162446794797,0
asr_calls_2_val,100,-15,2,1,0.6483397683397684,0.7866579218588964,2.60996138996139,3.986337671458356,0
asr_calls_2_val,100,-31,3,1,0.6427799227799228,0.7825514712794962,3.415830115830116,4.891541829237635,0
asr_calls_2_val,50,-33,2,1,0.642084942084942,0.7820362097343051,2.567413127413127,3.855197564658427,0
asr_calls_2_val,150,-22,3,1,0.6393822393822394,0.7800282618935469,3.408185328185328,4.795284041091731,0
asr_calls_2_val,150,-15,3,1,0.6386100386100386,0.7794533459000943,3.47019305019305,4.963752783816061,0
asr_calls_2_val,100,-25,2,1,0.637065637065637,0.7783018867924528,2.551583011583011,3.769876538027354,0
asr_calls_2_val,50,-40,3,1,0.632895752895753,0.7751820675305023,3.541003861003861,5.085143779549135,0
asr_calls_2_val,100,-32,3,1,0.6261776061776062,0.7701220380834798,3.562393822393823,5.068374195776886,0
asr_calls_2_val,150,-23,3,1,0.6254054054054055,0.7695377452610576,3.518378378378378,4.935013975092972,0
asr_calls_2_val,50,-34,2,1,0.6216988416988417,0.7667253940288559,2.694131274131274,4.02857553602025,0
asr_calls_2_val,100,-26,2,1,0.6206949806949807,0.7659615018105586,2.672432432432432,3.938955038505364,0
asr_calls_2_val,150,-24,3,1,0.6133590733590734,0.7603503565787584,3.631505791505791,5.0793396342134,0
asr_calls_2_val,100,-33,3,1,0.6103474903474904,0.7580320322240338,3.699305019305019,5.230102946785736,0
asr_calls_2_val,50,-35,2,1,0.6018532818532819,0.7514462013112226,2.830501930501931,4.212822859778992,0
asr_calls_2_val,150,-25,3,1,0.5985328185328185,0.7488527124293511,3.756138996138996,5.236005433128665,0
asr_calls_2_val,100,-27,2,1,0.5972200772200772,0.747824405337459,2.811351351351351,4.114659732034316,0
asr_calls_2_val,100,-34,3,1,0.5951351351351352,0.746187732971874,3.828185328185328,5.385100279410312,0
asr_calls_2_val,200,-17,3,1,0.5931274131274131,0.74460762929572,3.815057915057915,5.275915993956839,0
asr_calls_2_val,200,-18,3,1,0.5924324324324325,0.7440597420230821,3.805637065637065,5.25057819945303,0
asr_calls_2_val,200,-19,3,1,0.587027027027027,0.7397820163487738,3.845328185328186,5.290283947682227,0
asr_calls_2_val,150,-26,3,1,0.584015444015444,0.7373860478720812,3.873590733590734,5.3783851690844,0
asr_calls_2_val,200,-16,3,1,0.5833204633204633,0.7368318376902067,3.885250965250965,5.36667825765953,0
asr_calls_2_val,50,-36,2,1,0.5804633204633205,0.7345482972590023,2.972586872586873,4.393000751019239,0
asr_calls_2_val,100,-35,3,1,0.5795366795366795,0.7338059154241018,3.957528957528957,5.539134203285539,0
asr_calls_2_val,200,-20,3,1,0.5794594594594594,0.7337440109514032,3.901776061776062,5.352241258247473,0
asr_calls_2_val,100,-28,2,1,0.576988416988417,0.7317598668103026,2.961312741312741,4.315680308490948,0
asr_calls_2_val,150,-27,3,1,0.5722007722007721,0.7278978388998034,3.988880308880309,5.518617139749336,0
asr_calls_2_val,200,-15,3,1,0.5718146718146718,0.7275853598624418,4.017760617760618,5.562463830084997,0
asr_calls_2_val,200,-21,3,1,0.5687258687258687,0.7250799901550579,3.983552123552124,5.456751689067315,0
asr_calls_2_val,100,-36,3,1,0.5655598455598455,0.7225017263490183,4.072972972972973,5.674456754567741,0
asr_calls_2_val,50,-37,2,1,0.5622393822393822,0.7197864663140724,3.115598455598456,4.572749567824441,0
asr_calls_2_val,150,-28,3,1,0.5603088803088803,0.7182025141047214,4.097142857142857,5.654546808887483,0
asr_calls_2_val,200,-22,3,1,0.56007722007722,0.718012176409444,4.071737451737452,5.57062760305263,0
asr_calls_2_val,100,-29,2,1,0.5564478764478764,0.7150228219884898,3.112972972972973,4.518644345171095,0
asr_calls_2_val,100,-37,3,1,0.5548262548262548,0.7136826421653837,4.185482625482625,5.804697871079715,0
asr_calls_2_val,200,-23,3,1,0.5528185328185328,0.7120194937590134,4.16,5.689793069501313,0
asr_calls_2_val,50,-20,1,1,0.5525096525096526,0.7117632429743844,1.827490347490347,2.642129713100668,0
asr_calls_2_val,150,-29,3,1,0.5508108108108108,0.7103520390379924,4.19992277992278,5.779520494198212,0
asr_calls_2_val,50,-22,1,1,0.5484169884169884,0.7083582685018951,1.832818532818533,2.644072557839458,0
asr_calls_2_val,50,-21,1,1,0.5482625482625483,0.7082294264339152,1.826486486486486,2.628753980567122,0
asr_calls_2_val,50,-23,1,1,0.5464864864864865,0.7067458930443901,1.851042471042471,2.674706349125835,0
asr_calls_2_val,50,-24,1,1,0.5440926640926641,0.704740948189638,1.874285714285714,2.710454520290593,0
asr_calls_2_val,200,-24,3,1,0.5431660231660231,0.7039631705364291,4.255830115830116,5.801457678627949,0
asr_calls_2_val,50,-25,1,1,0.5425482625482625,0.7034441329595514,1.898841698841699,2.760560627969431,0
asr_calls_2_val,50,-38,2,1,0.5422393822393823,0.7031844582415382,3.261081081081081,4.749793736631154,0
asr_calls_2_val,100,-38,3,1,0.5420849420849421,0.7030545818728092,4.286640926640927,5.920907266386028,0
asr_calls_2_val,50,-19,1,1,0.5409266409266409,0.7020796792783763,1.856525096525097,2.668853672043472,0
asr_calls_2_val,150,-18,2,1,0.54007722007722,0.7013638186923384,3.157528957528958,4.505012223638814,0
asr_calls_2_val,150,-30,3,1,0.54,0.7012987012987013,4.292277992277993,5.890670590009257,0
asr_calls_2_val,150,-17,2,1,0.5390733590733591,0.7005167829010084,3.195907335907336,4.574741801267319,0
asr_calls_2_val,100,-30,2,1,0.5364478764478764,0.6982962255616424,3.264864864864865,4.711851483392107,0
asr_calls_2_val,50,-18,1,1,0.5364478764478764,0.6982962255616424,1.897297297297297,2.727834503975834,0
asr_calls_2_val,50,-26,1,1,0.5345945945945946,0.6967241986615005,1.940772200772201,2.828195053154442,0
asr_calls_2_val,200,-25,3,1,0.5342084942084943,0.6963962150191263,4.344555984555985,5.915335739516136,0
asr_calls_2_val,150,-19,2,1,0.5339768339768339,0.6961993455826831,3.177837837837838,4.511289998629821,0
asr_calls_2_val,100,-39,3,1,0.5313513513513514,0.6939639957642075,4.385096525096525,6.030277531278897,0
asr_calls_2_val,150,-31,3,1,0.5301158301158301,0.6929094120615694,4.382702702702702,6.001904459657546,0
asr_calls_2_val,150,-16,2,1,0.5297297297297298,0.6925795053003534,3.287644787644788,4.719866826208432,0
asr_calls_2_val,50,-17,1,1,0.5281081081081082,0.6911920764060842,1.946795366795367,2.819499120335967,0
asr_calls_2_val,200,-26,3,1,0.5267953667953668,0.6900667610762694,4.424787644787645,6.01634196637547,0
asr_calls_2_val,50,-27,1,1,0.5259459459459459,0.6893375841303577,1.995907335907336,2.925127459850366,0
asr_calls_2_val,150,-32,3,1,0.5242471042471043,0.6878767921373931,4.456988416988417,6.092707204607906,0
asr_calls_2_val,100,-19,1,1,0.5237837837837838,0.6874778290173821,2.107181467181467,3.153082698238424,0
asr_calls_2_val,150,-20,2,1,0.5232432432432432,0.6870120652945351,3.24007722007722,4.579145272708809,0
asr_calls_2_val,100,-40,3,1,0.5228571428571429,0.6866791744840526,4.475830115830115,6.13357114417816,0
asr_calls_2_val,50,-16,1,1,0.5222393822393823,0.6861461979404454,2.008725868725869,2.944519154326059,0
asr_calls_2_val,50,-39,2,1,0.5221621621621622,0.6860795454545454,3.399382239382239,4.918454727980823,0
asr_calls_2_val,200,-27,3,1,0.5179150579150579,0.6824032151396449,4.501389961389961,6.111467795058615,0
asr_calls_2_val,100,-20,1,1,0.5174517374517374,0.6820009159839194,2.118996138996139,3.16382789509906,0
asr_calls_2_val,150,-33,3,1,0.515984555984556,0.6807253463732681,4.527722007722008,6.176102905898436,0
asr_calls_2_val,50,-28,1,1,0.5156756756756756,0.680456490727532,2.066023166023166,3.034919041874691,0
asr_calls_2_val,150,-21,2,1,0.5154440154440154,0.6802547770700637,3.316988416988417,4.681162446794797,0
asr_calls_2_val,100,-18,1,1,0.5146718146718147,0.6795819525873056,2.157683397683398,3.249045003734703,0
asr_calls_2_val,100,-31,2,1,0.5143629343629343,0.6793126306664626,3.415830115830116,4.891541829237635,0
asr_calls_2_val,200,-28,3,1,0.5121235521235521,0.6773567562046777,4.564710424710425,6.191755634538385,0
asr_calls_2_val,100,-17,1,1,0.5108108108108108,0.6762075134168158,2.232818532818533,3.389980694925727,0
asr_calls_2_val,50,-15,1,1,0.5103474903474904,0.6758014213405593,2.125328185328185,3.152115181244194,0
asr_calls_2_val,150,-15,2,1,0.5101930501930502,0.6756660019430383,3.47019305019305,4.963752783816061,0
asr_calls_2_val,150,-34,3,1,0.5096525096525096,0.6751918158567776,4.588185328185328,6.252641140791724,0
asr_calls_2_val,100,-21,1,1,0.5081081081081081,0.6738351254480287,2.162393822393823,3.225322108364171,0
asr_calls_2_val,50,-29,1,1,0.506023166023166,0.6719991796133928,2.139305019305019,3.172371072863045,0
asr_calls_2_val,150,-35,3,1,0.5049420849420849,0.6710452049874288,4.644401544401545,6.322961771183309,0
asr_calls_2_val,200,-29,3,1,0.5044015444015444,0.6705677035211991,4.628494208494208,6.275594697165266,0
asr_calls_2_val,150,-22,2,1,0.5043243243243243,0.6704994610132949,3.408185328185328,4.795284041091731,0
asr_calls_2_val,50,-40,2,1,0.5040154440154441,0.6702264209067105,3.541003861003861,5.085143779549135,0
asr_calls_2_val,100,-22,1,1,0.5006949806949806,0.6672841411958423,2.223166023166023,3.307158492920667,0
asr_calls_2_val,150,-36,3,1,0.4994594594594595,0.6661860129776496,4.694749034749035,6.381119592883937,0
asr_calls_2_val,200,-30,3,1,0.4983011583011583,0.66515487295779,4.685096525096525,6.346616159776537,0
asr_calls_2_val,50,-30,1,1,0.4961389961389961,0.6632258064516129,2.228803088803089,3.345359258947919,0
asr_calls_2_val,100,-32,2,1,0.4958301158301158,0.6629497702751536,3.562393822393823,5.068374195776886,0
asr_calls_2_val,150,-37,3,1,0.4956756756756757,0.6628117094325985,4.743474903474904,6.441683753126163,0
asr_calls_2_val,200,-31,3,1,0.4942857142857143,0.6615678776290631,4.730888030888031,6.405035422577987,0
asr_calls_2_val,100,-16,1,1,0.4933590733590734,0.660737370081183,2.384401544401544,3.646651820241343,0
asr_calls_2_val,150,-23,2,1,0.4931274131274132,0.6605295821266033,3.518378378378378,4.935013975092972,0
asr_calls_2_val,150,-38,3,1,0.4915057915057915,0.6590732591250323,4.787644787644788,6.494726105192365,0
asr_calls_2_val,200,-32,3,1,0.4912741312741313,0.6588649544324772,4.772046332046332,6.459149925541113,0
asr_calls_2_val,150,-39,3,1,0.4885714285714285,0.6564299424184261,4.824169884169884,6.538174210566893,0
asr_calls_2_val,200,-33,3,1,0.4884942084942085,0.656360240713841,4.809420849420849,6.509215326741325,0
asr_calls_2_val,50,-31,1,1,0.4863320463320464,0.6544056525353283,2.338532818532819,3.525023617763646,0
asr_calls_2_val,150,-40,3,1,0.4851737451737452,0.6533562106795612,4.856061776061776,6.57788502701069,0
asr_calls_2_val,200,-34,3,1,0.4850965250965251,0.6532861896838602,4.843243243243244,6.550758157071014,0
asr_calls_2_val,100,-23,1,1,0.485019305019305,0.6532161614060631,2.322316602316602,3.442343639111257,0
asr_calls_2_val,200,-35,3,1,0.483011583011583,0.651392866441031,4.871119691119691,6.585153536877262,0
asr_calls_2_val,150,-24,2,1,0.4809266409266409,0.649494212118052,3.631505791505791,5.0793396342134,0
asr_calls_2_val,200,-36,3,1,0.4799227799227799,0.6485781372293243,4.895830115830115,6.616727369408617,0
asr_calls_2_val,200,-37,3,1,0.477992277992278,0.6468129571577848,4.918455598455599,6.645612829842699,0
asr_calls_2_val,100,-33,2,1,0.4777606177606177,0.6466008256257512,3.699305019305019,5.230102946785736,0
asr_calls_2_val,200,-38,3,1,0.4759073359073359,0.644901376026788,4.940772200772201,6.673841055955291,0
asr_calls_2_val,200,-39,3,1,0.4735907335907336,0.6427710527694807,4.958223938223938,6.697461052965113,0
asr_calls_2_val,200,-40,3,1,0.4728185328185328,0.6420594557751795,4.974903474903475,6.71943530445906,0
asr_calls_2_val,100,-24,1,1,0.4701158301158301,0.6395629793045489,2.427027027027027,3.600664889265265,0
asr_calls_2_val,50,-32,1,1,0.4687258687258687,0.6382754994742377,2.452895752895753,3.689084389024413,0
asr_calls_2_val,150,-25,2,1,0.467027027027027,0.636698599852616,3.756138996138996,5.236005433128665,0
asr_calls_2_val,100,-15,1,1,0.4651737451737452,0.6349741751870981,2.60996138996139,3.986337671458356,0
asr_calls_2_val,100,-34,2,1,0.4601544401544402,0.6302818763551749,3.828185328185328,5.385100279410312,0
asr_calls_2_val,100,-25,1,1,0.4544401544401545,0.6249004512874967,2.551583011583011,3.769876538027354,0
asr_calls_2_val,50,-33,1,1,0.4518146718146718,0.6224137013988618,2.567413127413127,3.855197564658427,0
asr_calls_2_val,150,-26,2,1,0.4506563706563707,0.6213137442776536,3.873590733590734,5.3783851690844,0
asr_calls_2_val,200,-18,2,1,0.4494980694980695,0.6202120291939694,3.805637065637065,5.25057819945303,0
asr_calls_2_val,200,-17,2,1,0.449034749034749,0.6197708499866773,3.815057915057915,5.275915993956839,0
asr_calls_2_val,100,-35,2,1,0.4446332046332047,0.6155655334616207,3.957528957528957,5.539134203285539,0
asr_calls_2_val,200,-19,2,1,0.4446332046332047,0.6155655334616207,3.845328185328186,5.290283947682227,0
asr_calls_2_val,200,-16,2,1,0.4413899613899614,0.6124504446587378,3.885250965250965,5.36667825765953,0
asr_calls_2_val,100,-26,1,1,0.4378378378378379,0.6090225563909775,2.672432432432432,3.938955038505364,0
asr_calls_2_val,200,-20,2,1,0.4377606177606178,0.6089478489714808,3.901776061776062,5.352241258247473,0
asr_calls_2_val,150,-27,2,1,0.4365250965250965,0.6077514379401172,3.988880308880309,5.518617139749336,0
asr_calls_2_val,50,-34,1,1,0.4362162162162162,0.6074520135491155,2.694131274131274,4.02857553602025,0
asr_calls_2_val,100,-36,2,1,0.4308108108108108,0.6021911598035512,4.072972972972973,5.674456754567741,0
asr_calls_2_val,200,-15,2,1,0.4302702702702703,0.6016628873771731,4.017760617760618,5.562463830084997,0
asr_calls_2_val,200,-21,2,1,0.4301158301158301,0.601511879049676,3.983552123552124,5.456751689067315,0
asr_calls_2_val,150,-28,2,1,0.4253281853281853,0.5968143894246397,4.097142857142857,5.654546808887483,0
asr_calls_2_val,200,-22,2,1,0.4211583011583012,0.5926972397304934,4.071737451737452,5.57062760305263,0
asr_calls_2_val,50,-35,1,1,0.4175289575289575,0.5890940785531404,2.830501930501931,4.212822859778992,0
asr_calls_2_val,100,-37,2,1,0.4174517374517375,0.5890172150795381,4.185482625482625,5.804697871079715,0
asr_calls_2_val,100,-27,1,1,0.4152895752895753,0.5868616324749018,2.811351351351351,4.114659732034316,0
asr_calls_2_val,200,-23,2,1,0.4142857142857143,0.5858585858585859,4.16,5.689793069501313,0
asr_calls_2_val,150,-29,2,1,0.4128185328185328,0.5843900306077832,4.19992277992278,5.779520494198212,0
asr_calls_2_val,100,-38,2,1,0.4074903474903475,0.5790311076973721,4.286640926640927,5.920907266386028,0
asr_calls_2_val,200,-24,2,1,0.4032432432432432,0.5747303543913713,4.255830115830116,5.801457678627949,0
asr_calls_2_val,150,-30,2,1,0.402007722007722,0.5734743335536462,4.292277992277993,5.890670590009257,0
asr_calls_2_val,50,-36,1,1,0.3996138996138996,0.5710344827586207,2.972586872586873,4.393000751019239,0
asr_calls_2_val,100,-39,2,1,0.3962934362934363,0.5676363234155514,4.385096525096525,6.030277531278897,0
asr_calls_2_val,200,-25,2,1,0.395984555984556,0.5673193937382454,4.344555984555985,5.915335739516136,0
asr_calls_2_val,100,-28,1,1,0.395057915057915,0.5663677626480682,2.961312741312741,4.315680308490948,0
asr_calls_2_val,150,-31,2,1,0.3932818532818533,0.5645402649226847,4.382702702702702,6.001904459657546,0
asr_calls_2_val,200,-26,2,1,0.3877220077220077,0.558789160313839,4.424787644787645,6.01634196637547,0
asr_calls_2_val,150,-32,2,1,0.3861003861003861,0.5571030640668523,4.456988416988417,6.092707204607906,0
asr_calls_2_val,100,-40,2,1,0.3857915057915058,0.5567814554775438,4.475830115830115,6.13357114417816,0
asr_calls_2_val,50,-37,1,1,0.3811583011583012,0.5519400648551941,3.115598455598456,4.572749567824441,0
asr_calls_2_val,200,-27,2,1,0.3787644787644788,0.5494259311117334,4.501389961389961,6.111467795058615,0
asr_calls_2_val,150,-33,2,1,0.3785328185328186,0.5491821644633655,4.527722007722008,6.176102905898436,0
asr_calls_2_val,100,-29,1,1,0.3770656370656371,0.5476364044187741,3.112972972972973,4.518644345171095,0
asr_calls_2_val,150,-34,2,1,0.3722779922779923,0.5425693545664285,4.588185328185328,6.252641140791724,0
asr_calls_2_val,200,-28,2,1,0.371969111969112,0.5422412337479597,4.564710424710425,6.191755634538385,0
asr_calls_2_val,200,-29,2,1,0.3666409266409266,0.536557803141598,4.628494208494208,6.275594697165266,0
asr_calls_2_val,150,-35,2,1,0.3664092664092664,0.5363096920033907,4.644401544401545,6.322961771183309,0
asr_calls_2_val,50,-38,1,1,0.3622393822393822,0.5318292613797404,3.261081081081081,4.749793736631154,0
asr_calls_2_val,150,-36,2,1,0.3618532818532819,0.5314130188251305,4.694749034749035,6.381119592883937,0
asr_calls_2_val,200,-30,2,1,0.3612355212355212,0.5307465395960971,4.685096525096525,6.346616159776537,0
asr_calls_2_val,150,-18,1,1,0.3593050193050193,0.5286598875191728,3.157528957528958,4.505012223638814,0
asr_calls_2_val,150,-17,1,1,0.3588416988416989,0.5281582087855885,3.195907335907336,4.574741801267319,0
asr_calls_2_val,200,-31,2,1,0.3577606177606177,0.5269862935790253,4.730888030888031,6.405035422577987,0
asr_calls_2_val,150,-37,2,1,0.3573745173745174,0.5265673000341335,4.743474903474904,6.441683753126163,0
asr_calls_2_val,150,-19,1,1,0.3569111969111969,0.5260641930343729,3.177837837837838,4.511289998629821,0
asr_calls_2_val,100,-30,1,1,0.3567567567567568,0.5258964143426296,3.264864864864865,4.711851483392107,0
asr_calls_2_val,200,-32,2,1,0.3545173745173745,0.5234593238697909,4.772046332046332,6.459149925541113,0
asr_calls_2_val,150,-16,1,1,0.3535907335907336,0.5224485138912659,3.287644787644788,4.719866826208432,0
asr_calls_2_val,150,-38,2,1,0.3531274131274131,0.5219425897391999,4.787644787644788,6.494726105192365,0
asr_calls_2_val,200,-33,2,1,0.3506563706563707,0.5192384654965411,4.809420849420849,6.509215326741325,0
asr_calls_2_val,150,-39,2,1,0.3504247104247104,0.5189844464775846,4.824169884169884,6.538174210566893,0
asr_calls_2_val,150,-40,2,1,0.3474903474903475,0.515759312320917,4.856061776061776,6.57788502701069,0
asr_calls_2_val,150,-20,1,1,0.3473359073359074,0.5155891792755617,3.24007722007722,4.579145272708809,0
asr_calls_2_val,200,-34,2,1,0.3471814671814672,0.515419007222286,4.843243243243244,6.550758157071014,0
asr_calls_2_val,50,-39,1,1,0.3457915057915058,0.5138857011705302,3.399382239382239,4.918454727980823,0
asr_calls_2_val,200,-35,2,1,0.3451737451737452,0.513203214695752,4.871119691119691,6.585153536877262,0
asr_calls_2_val,200,-36,2,1,0.3433976833976834,0.5112375696959246,4.895830115830115,6.616727369408617,0
asr_calls_2_val,200,-37,2,1,0.3416216216216216,0.5092667203867849,4.918455598455599,6.645612829842699,0
asr_calls_2_val,200,-38,2,1,0.3396911196911197,0.50711856591158,4.940772200772201,6.673841055955291,0
asr_calls_2_val,100,-31,1,1,0.3386872586872587,0.5059990770650669,3.415830115830116,4.891541829237635,0
asr_calls_2_val,200,-39,2,1,0.3386100386100386,0.5059128929910586,4.958223938223938,6.697461052965113,0
asr_calls_2_val,150,-21,1,1,0.3376061776061776,0.5047915945040988,3.316988416988417,4.681162446794797,0
asr_calls_2_val,150,-15,1,1,0.3372972972972973,0.5044462409054162,3.47019305019305,4.963752783816061,0
asr_calls_2_val,200,-40,2,1,0.3370656370656371,0.5041871209933584,4.974903474903475,6.71943530445906,0
asr_calls_2_val,150,-22,1,1,0.3272586872586873,0.4931347451710496,3.408185328185328,4.795284041091731,0
asr_calls_2_val,50,-40,1,1,0.3271814671814672,0.4930470704602316,3.541003861003861,5.085143779549135,0
asr_calls_2_val,100,-32,1,1,0.3220849420849421,0.4872378949827697,3.562393822393823,5.068374195776886,0
asr_calls_2_val,150,-23,1,1,0.3164478764478765,0.480760206475833,3.518378378378378,4.935013975092972,0
asr_calls_2_val,100,-33,1,1,0.3054054054054054,0.4679089026915114,3.699305019305019,5.230102946785736,0
asr_calls_2_val,150,-24,1,1,0.3044787644787645,0.466820576570177,3.631505791505791,5.0793396342134,0
asr_calls_2_val,150,-25,1,1,0.2909652509652509,0.4507716233999282,3.756138996138996,5.236005433128665,0
asr_calls_2_val,100,-34,1,1,0.2905019305019305,0.4502154140737195,3.828185328185328,5.385100279410312,0
asr_calls_2_val,150,-26,1,1,0.2777606177606178,0.4347615882032997,3.873590733590734,5.3783851690844,0
asr_calls_2_val,200,-17,1,1,0.2777606177606178,0.4347615882032997,3.815057915057915,5.275915993956839,0
asr_calls_2_val,100,-35,1,1,0.2754440154440154,0.4319186292910335,3.957528957528957,5.539134203285539,0
asr_calls_2_val,200,-18,1,1,0.2745945945945946,0.4308736217133164,3.805637065637065,5.25057819945303,0
asr_calls_2_val,200,-16,1,1,0.2706563706563707,0.4260103312063203,3.885250965250965,5.36667825765953,0
asr_calls_2_val,200,-19,1,1,0.2683397683397684,0.4231354642313547,3.845328185328186,5.290283947682227,0
asr_calls_2_val,150,-27,1,1,0.2656370656370656,0.4197681513117754,3.988880308880309,5.518617139749336,0
asr_calls_2_val,200,-20,1,1,0.2637837837837838,0.4174508126603935,3.901776061776062,5.352241258247473,0
asr_calls_2_val,100,-36,1,1,0.2633204633204633,0.4168704156479218,4.072972972972973,5.674456754567741,0
asr_calls_2_val,200,-15,1,1,0.2624710424710425,0.4158052480274023,4.017760617760618,5.562463830084997,0
asr_calls_2_val,200,-21,1,1,0.2569111969111969,0.4087976899920133,3.983552123552124,5.456751689067315,0
asr_calls_2_val,150,-28,1,1,0.2536679536679537,0.4046812442254389,4.097142857142857,5.654546808887483,0
asr_calls_2_val,100,-37,1,1,0.2522779922779923,0.4029105259912438,4.185482625482625,5.804697871079715,0
asr_calls_2_val,200,-22,1,1,0.2474131274131274,0.3966819363625108,4.071737451737452,5.57062760305263,0
asr_calls_2_val,150,-29,1,1,0.2449420849420849,0.3934995658106935,4.19992277992278,5.779520494198212,0
asr_calls_2_val,100,-38,1,1,0.2417760617760618,0.3894036440519868,4.286640926640927,5.920907266386028,0
asr_calls_2_val,200,-23,1,1,0.2410810810810811,0.3885017421602788,4.16,5.689793069501313,0
asr_calls_2_val,150,-30,1,1,0.236988416988417,0.3831699856420501,4.292277992277993,5.890670590009257,0
asr_calls_2_val,200,-24,1,1,0.2323552123552124,0.3770912964471458,4.255830115830116,5.801457678627949,0
asr_calls_2_val,100,-39,1,1,0.2306563706563707,0.3748509757168852,4.385096525096525,6.030277531278897,0
asr_calls_2_val,150,-31,1,1,0.2294208494208494,0.3732177627033478,4.382702702702702,6.001904459657546,0
asr_calls_2_val,200,-25,1,1,0.2241698841698842,0.3662398284236422,4.344555984555985,5.915335739516136,0
asr_calls_2_val,150,-32,1,1,0.2216988416988417,0.3629353391062511,4.456988416988417,6.092707204607906,0
asr_calls_2_val,100,-40,1,1,0.221003861003861,0.3620035416139641,4.475830115830115,6.13357114417816,0
asr_calls_2_val,200,-26,1,1,0.2166023166023166,0.3560774357346874,4.424787644787645,6.01634196637547,0
asr_calls_2_val,150,-33,1,1,0.2152123552123552,0.3541971150791129,4.527722007722008,6.176102905898436,0
asr_calls_2_val,50,-20,0,1,0.2114285714285714,0.3490566037735849,1.827490347490347,2.642129713100668,0
asr_calls_2_val,200,-27,1,1,0.2105791505791506,0.34789819480768,4.501389961389961,6.111467795058615,0
asr_calls_2_val,150,-34,1,1,0.2092664092664093,0.3461047254150703,4.588185328185328,6.252641140791724,0
asr_calls_2_val,200,-28,1,1,0.2074903474903475,0.343672059858029,4.564710424710425,6.191755634538385,0
asr_calls_2_val,50,-21,0,1,0.2068725868725869,0.3428242369953292,1.826486486486486,2.628753980567122,0
asr_calls_2_val,50,-19,0,1,0.2064092664092664,0.3421878000384049,1.856525096525097,2.668853672043472,0
asr_calls_2_val,150,-35,1,1,0.2047876447876448,0.3399564158441226,4.644401544401545,6.322961771183309,0
asr_calls_2_val,50,-23,0,1,0.2043243243243243,0.3393177737881508,1.851042471042471,2.674706349125835,0
asr_calls_2_val,50,-22,0,1,0.2042471042471042,0.3392112856684835,1.832818532818533,2.644072557839458,0
asr_calls_2_val,200,-29,1,1,0.2034749034749035,0.3381456528713506,4.628494208494208,6.275594697165266,0
